"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.32431160900238,7.84157475419726,4.41460449763231,8.81745165112616e-05,0.0090063267459708,1.41625681165486,"GPNMB"
1.67261042536949,7.11347500613133,4.4134861341853,8.84703273468112e-05,0.0090063267459708,1.4131880690777,"MYT1"
2.51360029875933,11.9467664311965,4.41317182483132,8.85536387608328e-05,0.0090063267459708,1.41232565242057,"PTMA"
1.26378980867569,8.4506027448434,4.40757642158314,9.00497450408756e-05,0.00910569296443961,1.39697530666207,"PLGLB2"
1.6907893213912,9.54311933670318,4.40634133452333,9.03833181225395e-05,0.00910569296443961,1.39358764780521,"SLC7A11"
1.88282918332184,9.28697450530502,4.40125918032637,9.17687426791702e-05,0.00920186293963247,1.37965058440146,"SCAF11"
1.55027352915659,8.8692080153994,4.39890849059156,9.24165966205616e-05,0.00920438916130983,1.37320554031076,"RIN2"
1.56757258057588,9.81863869699795,4.39780356170225,9.2722668422305e-05,0.00920438916130983,1.37017638457091,"GPATCH8"
1.81812041655809,9.30530787238941,4.39617225915972,9.31763715421244e-05,0.00920438916130983,1.36570453249054,"MAPKBP1"
-1.12524734674443,7.74540726281724,-4.39494990623468,9.35177660831648e-05,0.00920438916130983,1.36235400143644,"TMEM38A"
1.58308507909537,8.64477517565728,4.39061694989646,9.47378650648104e-05,0.00928170331217532,1.35047906486012,"TSR1"
1.89504685700597,9.63569118511767,4.38740543749045,9.56522658621362e-05,0.00932849814741326,1.34167950094814,"HEPACAM"
1.2348319469322,9.6321207447068,4.38571349362233,9.61374898263537e-05,0.00933320230777847,1.3370442286423,"NSL1"
1.47707900665273,6.53079138209583,4.38384999663493,9.6674712817695e-05,0.00934135494393259,1.33193949894246,"MIR1915HG"
1.51328341987658,8.98990514629612,4.38239504578721,9.70962073954975e-05,0.00934135494393259,1.3279542994271,"KLF15"
2.24751270722658,9.98834176816383,4.37779521583276,9.844068060562e-05,0.00942234160026845,1.31535732921683,"MT1H"
1.12213481972583,8.66233655193941,4.37650751724794,9.88203258011112e-05,0.00942234160026845,1.31183148554129,"PADI2"
1.67170486433667,7.70741510457516,4.37381518276806,9.96187476419622e-05,0.00945625427616457,1.30446048141157,"PARP11"
0.942078874762483,7.30409854263325,4.36895342754364,0.000101076610738634,0.00951704554639997,1.29115308026323,"GNG12"
1.82640728771488,5.50547929396918,4.36800002046204,0.000101364951753101,0.00951704554639997,1.28854390499914,"NOSTRIN"
1.03162469659791,9.29885644256169,4.36549233124572,0.000102127222194917,0.00951704554639997,1.28168185860665,"HIVEP3"
1.22225117641949,7.4468938070539,4.36538037310536,0.000102161385507356,0.00951704554639997,1.28137552012699,"CCDC85C"
